OBJECTID;SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU;Shape_Leng;Shape_Area
70.0;12;07;0016;00000000;1207001600000000;Daring;259448;259448;1207001600000000.0;12;7;16;0;0;0;CIRCLE;Daring Circle;Total;479;2724;1399;1325;432;223;209;8;5;3;2201;1082;1119;1154;660;494;1570;739;831;1173;683;490;1069;641;428;691;338;353;35;24;11;100;84;16;243;195;48;104;42;62;36;17;19;7;1;6;37;12;25;24;12;12;1551;716;835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92784.1622083619;301935633.9582941
71.0;12;08;0010;00000000;1208001000000000;Sille-Oyan;259449;259449;1208001000000000.0;12;8;10;0;0;0;CIRCLE;Sille-Oyan Circle;Total;1564;8661;4485;4176;1820;932;888;46;29;17;5156;2596;2560;3851;2383;1468;4810;2102;2708;3541;2036;1505;2844;1875;969;1516;936;580;224;144;80;71;48;23;1033;747;286;697;161;536;447;79;368;125;37;88;23;8;15;102;37;65;5120;2449;2671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70340.36246054935;189385646.4299
72.0;12;03;0008;00000000;1203000800000000;Khenewa;259450;259450;1203000800000000.0;12;3;8;0;0;0;CIRCLE;Khenewa Circle;Total;691;2729;1366;1363;510;244;266;0;0;0;2686;1338;1348;455;347;108;2274;1019;1255;1448;749;699;1391;735;656;1220;576;644;1;0;1;6;6;0;164;153;11;57;14;43;51;10;41;4;2;2;0;0;0;2;2;0;1281;617;664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222450.96871588315;1439219016.5236714
73.0;12;06;0009;00000000;1206000900000000;Puchi Geko;259451;259451;1206000900000000.0;12;6;9;0;0;0;CIRCLE;Puchi Geko Circle;Total;543;2708;1342;1366;506;252;254;1;1;0;2549;1242;1307;1022;590;432;1686;752;934;1234;628;606;1174;603;571;953;423;530;3;3;0;10;4;6;208;173;35;60;25;35;18;8;10;24;9;15;11;4;7;7;4;3;1474;714;760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87556.87427848032;236522706.46069375
74.0;12;05;0008;00000000;1205000800000000;Koloriang;259452;259452;1205000800000000.0;12;5;8;0;0;0;CIRCLE;Koloriang Circle;Total;995;4798;2405;2393;1058;495;563;0;0;0;4618;2256;2362;1126;728;398;3672;1677;1995;2346;1202;1144;2274;1167;1107;1820;795;1025;4;1;3;7;3;4;443;368;75;72;35;37;55;24;31;2;1;1;0;0;0;15;10;5;2452;1203;1249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92092.86533707919;371494021.153514
75.0;12;05;0015;00000000;1205001500000000;Kamporijo;259453;259453;1205001500000000.0;12;5;15;0;0;0;CIRCLE;Kamporijo Circle;Total;1004;6264;3178;3086;1205;628;577;0;0;0;6111;3090;3021;1767;1102;665;4497;2076;2421;2971;1456;1515;1918;1046;872;1665;860;805;26;17;9;11;5;6;216;164;52;1053;410;643;924;343;581;65;33;32;3;0;3;61;34;27;3293;1722;1571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207033.09408791244;843115237.8044245
76.0;12;08;0009;00000000;1208000900000000;Ruksin;259454;259454;1208000900000000.0;12;8;9;0;0;0;CIRCLE;Ruksin Circle;Total;886;4932;2485;2447;870;448;422;0;0;0;3814;1875;1939;2469;1382;1087;2463;1103;1360;1782;1008;774;1712;983;729;1125;540;585;42;30;12;57;21;36;488;392;96;70;25;45;32;11;21;3;3;0;16;3;13;19;8;11;3150;1477;1673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42125.36959016076;104214989.88555658
77.0;12;08;0006;00000000;1208000600000000;Nari;259455;259455;1208000600000000.0;12;8;6;0;0;0;CIRCLE;Nari Circle;Total;653;3710;1911;1799;729;396;333;5;2;3;2512;1256;1256;1354;788;566;2356;1123;1233;1229;791;438;922;668;254;395;264;131;162;114;48;10;5;5;355;285;70;307;123;184;93;57;36;102;28;74;27;4;23;85;34;51;2481;1120;1361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51313.97687530785;141567514.43903846
78.0;12;11;0011;00000000;1211001100000000;Chowkham;259456;259456;1211001100000000.0;12;11;11;0;0;0;CIRCLE;Chowkham Circle;Total;3845;20086;10766;9320;4065;2077;1988;873;464;409;5516;2878;2638;8566;5524;3042;11520;5242;6278;8736;5566;3170;7824;5209;2615;5197;3188;2009;284;186;98;53;45;8;2290;1790;500;912;357;555;237;64;173;485;185;300;45;6;39;145;102;43;11350;5200;6150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142490.83254812393;818433816.4557106
79.0;12;05;0006;00000000;1205000600000000;Sangram;259457;259457;1205000600000000.0;12;5;6;0;0;0;CIRCLE;Sangram Circle;Total;1067;5697;2737;2960;1110;529;581;25;14;11;5618;2686;2932;1123;728;395;4574;2009;2565;2914;1369;1545;1890;996;894;1383;653;730;39;19;20;2;2;0;466;322;144;1024;373;651;804;260;544;140;67;73;2;1;1;78;45;33;2783;1368;1415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74350.00585294454;223174079.120084
80.0;12;05;0009;00000000;1205000900000000;Chambang;259458;259458;1205000900000000.0;12;5;9;0;0;0;CIRCLE;Chambang Circle;Total;820;4497;2231;2266;873;458;415;0;0;0;4485;2219;2266;921;654;267;3576;1577;1999;2461;1136;1325;1699;917;782;1493;762;731;7;6;1;27;9;18;172;140;32;762;219;543;687;189;498;31;18;13;5;0;5;39;12;27;2036;1095;941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84620.34232283376;341080739.98030186
81.0;12;08;0009;00000000;1208000900000000;Ruksin;259459;259459;1208000900000000.0;12;8;9;0;0;0;CIRCLE;Ruksin Circle;Total;886;4932;2485;2447;870;448;422;0;0;0;3814;1875;1939;2469;1382;1087;2463;1103;1360;1782;1008;774;1712;983;729;1125;540;585;42;30;12;57;21;36;488;392;96;70;25;45;32;11;21;3;3;0;16;3;13;19;8;11;3150;1477;1673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3333.358165041076;449630.6808180082
82.0;12;01;0007;00000000;1201000700000000;Thingbu;259460;259460;1201000700000000.0;12;1;7;0;0;0;CIRCLE;Thingbu Circle;Total;394;1847;912;935;307;174;133;0;0;0;1800;882;918;466;300;166;1381;612;769;1004;482;522;927;453;474;392;138;254;8;3;5;20;11;9;507;301;206;77;29;48;35;6;29;4;2;2;10;4;6;28;17;11;843;430;413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;183246.03095654454;1264361173.8771057
83.0;12;07;0017;00000000;1207001700000000;Gensi;259461;259461;1207001700000000.0;12;7;17;0;0;0;CIRCLE;Gensi Circle;Total;693;3944;2040;1904;799;403;396;6;2;4;3494;1779;1715;1745;1012;733;2199;1028;1171;1735;963;772;1391;849;542;1023;558;465;27;20;7;20;14;6;321;257;64;344;114;230;292;95;197;33;14;19;5;1;4;14;4;10;2209;1077;1132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119452.8988115834;449928861.6947086
84.0;12;05;0005;00000000;1205000500000000;Yangte;259462;259462;1205000500000000.0;12;5;5;0;0;0;CIRCLE;Yangte Circle;Total;335;1732;826;906;357;179;178;0;0;0;1727;821;906;285;186;99;1447;640;807;859;382;477;825;362;463;810;352;458;0;0;0;1;0;1;14;10;4;34;20;14;34;20;14;0;0;0;0;0;0;0;0;0;873;444;429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60732.10483407004;110602057.84683655
85.0;12;01;0001;00000000;1201000100000000;Zemithang;259463;259463;1201000100000000.0;12;1;1;0;0;0;CIRCLE;Zemithang Circle;Total;647;2805;1466;1339;634;347;287;0;0;0;2385;1189;1196;523;353;170;2282;1113;1169;1593;868;725;1284;760;524;634;318;316;7;7;0;16;14;2;627;421;206;309;108;201;217;69;148;2;1;1;8;5;3;82;33;49;1212;598;614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;129503.63525826443;651339736.3630602
86.0;12;05;0017;00000000;1205001700000000;Raga;259464;259464;1205001700000000.0;12;5;17;0;0;0;CIRCLE;Raga Circle;Total;659;3554;1843;1711;733;377;356;0;0;0;3262;1641;1621;1588;969;619;1966;874;1092;1441;788;653;1027;647;380;609;302;307;19;8;11;4;4;0;395;333;62;414;141;273;354;118;236;21;4;17;3;1;2;36;18;18;2113;1055;1058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81763.92002295014;183851275.5759509
87.0;12;08;0007;00000000;1208000700000000;New Seren;259465;259465;1208000700000000.0;12;8;7;0;0;0;CIRCLE;New Seren Circle;Total;452;2548;1296;1252;357;184;173;17;8;9;1738;867;871;1270;747;523;1278;549;729;983;581;402;748;488;260;523;302;221;29;24;5;8;7;1;188;155;33;235;93;142;144;68;76;25;6;19;2;1;1;64;18;46;1565;715;850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58572.149681274605;108471765.85824291
